Species,T,Nu,,Species,T,Nu
a.gal1.s,23.84,0.4115115919,,a.gal10.n,23.84,0.5610836321
a.gal1.s,23.85,0.4115633864,,a.gal10.n,23.85,0.5614855101
a.gal1.s,23.86,0.411614884,,a.gal10.n,23.86,0.5618872041
a.gal1.s,23.87,0.4116660831,,a.gal10.n,23.87,0.5622887132
a.gal1.s,23.88,0.4117169819,,a.gal10.n,23.88,0.5626900367
a.gal1.s,23.89,0.4117675784,,a.gal10.n,23.89,0.5630911737
a.gal1.s,23.9,0.411817871,,a.gal10.n,23.9,0.5634921235
a.gal1.s,23.91,0.4118678578,,a.gal10.n,23.91,0.5638928852
a.gal1.s,23.92,0.4119175369,,a.gal10.n,23.92,0.5642934581
a.gal1.s,23.93,0.4119669065,,a.gal10.n,23.93,0.5646938413
a.gal1.s,23.94,0.4120159648,,a.gal10.n,23.94,0.5650940341
a.gal1.s,23.95,0.4120647098,,a.gal10.n,23.95,0.5654940355
a.gal1.s,23.96,0.4121131397,,a.gal10.n,23.96,0.5658938449
a.gal1.s,23.97,0.4121612526,,a.gal10.n,23.97,0.5662934613
a.gal1.s,23.98,0.4122090466,,a.gal10.n,23.98,0.5666928841
a.gal1.s,23.99,0.4122565198,,a.gal10.n,23.99,0.5670921123
a.gal1.s,24,0.4123036702,,a.gal10.n,24,0.5674911452
a.gal1.s,24.01,0.4123504959,,a.gal10.n,24.01,0.567889982
a.gal1.s,24.02,0.412396995,,a.gal10.n,24.02,0.5682886218
a.gal1.s,24.03,0.4124431654,,a.gal10.n,24.03,0.5686870639
a.gal1.s,24.04,0.4124890052,,a.gal10.n,24.04,0.5690853074
a.gal1.s,24.05,0.4125345125,,a.gal10.n,24.05,0.5694833516
a.gal1.s,24.06,0.4125796852,,a.gal10.n,24.06,0.5698811956
a.gal1.s,24.07,0.4126245213,,a.gal10.n,24.07,0.5702788387
a.gal1.s,24.08,0.4126690188,,a.gal10.n,24.08,0.5706762799
a.gal1.s,24.09,0.4127131756,,a.gal10.n,24.09,0.5710735185
a.gal1.s,24.1,0.4127569898,,a.gal10.n,24.1,0.5714705538
a.gal1.s,24.11,0.4128004592,,a.gal10.n,24.11,0.5718673848
a.gal1.s,24.12,0.4128435818,,a.gal10.n,24.12,0.5722640108
a.gal1.s,24.13,0.4128863555,,a.gal10.n,24.13,0.572660431
a.gal1.s,24.14,0.4129287782,,a.gal10.n,24.14,0.5730566445
a.gal1.s,24.15,0.4129708479,,a.gal10.n,24.15,0.5734526506
a.gal1.s,24.16,0.4130125623,,a.gal10.n,24.16,0.5738484484
a.gal1.s,24.17,0.4130539193,,a.gal10.n,24.17,0.5742440372
a.gal1.s,24.18,0.4130949169,,a.gal10.n,24.18,0.5746394161
a.gal1.s,24.19,0.4131355528,,a.gal10.n,24.19,0.5750345843
a.gal1.s,24.2,0.413175825,,a.gal10.n,24.2,0.575429541
a.gal1.s,24.21,0.4132157311,,a.gal10.n,24.21,0.5758242854
a.gal1.s,24.22,0.4132552691,,a.gal10.n,24.22,0.5762188167
a.gal1.s,24.23,0.4132944367,,a.gal10.n,24.23,0.5766131341
a.gal1.s,24.24,0.4133332318,,a.gal10.n,24.24,0.5770072368
a.gal1.s,24.25,0.413371652,,a.gal10.n,24.25,0.5774011239
a.gal1.s,24.26,0.4134096951,,a.gal10.n,24.26,0.5777947947
a.gal1.s,24.27,0.413447359,,a.gal10.n,24.27,0.5781882483
a.gal1.s,24.28,0.4134846413,,a.gal10.n,24.28,0.578581484
a.gal1.s,24.29,0.4135215397,,a.gal10.n,24.29,0.5789745009
a.gal1.s,24.3,0.4135580521,,a.gal10.n,24.3,0.5793672982
a.gal1.s,24.31,0.413594176,,a.gal10.n,24.31,0.5797598751
a.gal1.s,24.32,0.4136299091,,a.gal10.n,24.32,0.5801522308
a.gal1.s,24.33,0.4136652492,,a.gal10.n,24.33,0.5805443645
a.gal1.s,24.34,0.4137001939,,a.gal10.n,24.34,0.5809362754
a.gal1.s,24.35,0.4137347408,,a.gal10.n,24.35,0.5813279627
a.gal1.s,24.36,0.4137688876,,a.gal10.n,24.36,0.5817194256
a.gal1.s,24.37,0.4138026319,,a.gal10.n,24.37,0.5821106632
a.gal1.s,24.38,0.4138359713,,a.gal10.n,24.38,0.5825016747
a.gal1.s,24.39,0.4138689035,,a.gal10.n,24.39,0.5828924594
a.gal1.s,24.4,0.413901426,,a.gal10.n,24.4,0.5832830164
a.gal1.s,24.41,0.4139335363,,a.gal10.n,24.41,0.583673345
a.gal1.s,24.42,0.4139652321,,a.gal10.n,24.42,0.5840634442
a.gal1.s,24.43,0.4139965109,,a.gal10.n,24.43,0.5844533134
a.gal1.s,24.44,0.4140273703,,a.gal10.n,24.44,0.5848429516
a.gal1.s,24.45,0.4140578077,,a.gal10.n,24.45,0.5852323582
a.gal1.s,24.46,0.4140878206,,a.gal10.n,24.46,0.5856215322
a.gal1.s,24.47,0.4141174067,,a.gal10.n,24.47,0.5860104729
a.gal1.s,24.48,0.4141465633,,a.gal10.n,24.48,0.5863991794
a.gal1.s,24.49,0.4141752879,,a.gal10.n,24.49,0.586787651
a.gal1.s,24.5,0.4142035781,,a.gal10.n,24.5,0.5871758869
a.gal1.s,24.51,0.4142314311,,a.gal10.n,24.51,0.5875638862
a.gal1.s,24.52,0.4142588446,,a.gal10.n,24.52,0.5879516481
a.gal1.s,24.53,0.4142858159,,a.gal10.n,24.53,0.5883391718
a.gal1.s,24.54,0.4143123424,,a.gal10.n,24.54,0.5887264566
a.gal1.s,24.55,0.4143384215,,a.gal10.n,24.55,0.5891135016
a.gal1.s,24.56,0.4143640506,,a.gal10.n,24.56,0.5895003059
a.gal1.s,24.57,0.4143892271,,a.gal10.n,24.57,0.5898868689
a.gal1.s,24.58,0.4144139483,,a.gal10.n,24.58,0.5902731896
a.gal1.s,24.59,0.4144382116,,a.gal10.n,24.59,0.5906592673
a.gal1.s,24.6,0.4144620143,,a.gal10.n,24.6,0.5910451011
a.gal1.s,24.61,0.4144853538,,a.gal10.n,24.61,0.5914306904
a.gal1.s,24.62,0.4145082273,,a.gal10.n,24.62,0.5918160341
a.gal1.s,24.63,0.4145306322,,a.gal10.n,24.63,0.5922011317
a.gal1.s,24.64,0.4145525657,,a.gal10.n,24.64,0.5925859821
a.gal1.s,24.65,0.4145740252,,a.gal10.n,24.65,0.5929705847
a.gal1.s,24.66,0.4145950078,,a.gal10.n,24.66,0.5933549386
a.gal1.s,24.67,0.4146155108,,a.gal10.n,24.67,0.593739043
a.gal1.s,24.68,0.4146355314,,a.gal10.n,24.68,0.5941228971
a.gal1.s,24.69,0.4146550669,,a.gal10.n,24.69,0.5945065002
a.gal1.s,24.7,0.4146741145,,a.gal10.n,24.7,0.5948898513
a.gal1.s,24.71,0.4146926714,,a.gal10.n,24.71,0.5952729497
a.gal1.s,24.72,0.4147107347,,a.gal10.n,24.72,0.5956557946
a.gal1.s,24.73,0.4147283017,,a.gal10.n,24.73,0.5960383852
a.gal1.s,24.74,0.4147453694,,a.gal10.n,24.74,0.5964207206
a.gal1.s,24.75,0.4147619351,,a.gal10.n,24.75,0.5968028001
a.gal1.s,24.76,0.4147779958,,a.gal10.n,24.76,0.5971846229
a.gal1.s,24.77,0.4147935487,,a.gal10.n,24.77,0.5975661881
a.gal1.s,24.78,0.4148085909,,a.gal10.n,24.78,0.5979474949
a.gal1.s,24.79,0.4148231195,,a.gal10.n,24.79,0.5983285426
a.gal1.s,24.8,0.4148371316,,a.gal10.n,24.8,0.5987093304
a.gal1.s,24.81,0.4148506241,,a.gal10.n,24.81,0.5990898573
a.gal1.s,24.82,0.4148635943,,a.gal10.n,24.82,0.5994701227
a.gal1.s,24.83,0.4148760391,,a.gal10.n,24.83,0.5998501257
a.gal1.s,24.84,0.4148879556,,a.gal10.n,24.84,0.6002298655
a.gal1.s,24.85,0.4148993408,,a.gal10.n,24.85,0.6006093414
a.gal1.s,24.86,0.4149101917,,a.gal10.n,24.86,0.6009885524
a.gal1.s,24.87,0.4149205052,,a.gal10.n,24.87,0.6013674979
a.gal1.s,24.88,0.4149302784,,a.gal10.n,24.88,0.6017461769
a.gal1.s,24.89,0.4149395083,,a.gal10.n,24.89,0.6021245887
a.gal1.s,24.9,0.4149481918,,a.gal10.n,24.9,0.6025027326
a.gal1.s,24.91,0.4149563258,,a.gal10.n,24.91,0.6028806076
a.gal1.s,24.92,0.4149639073,,a.gal10.n,24.92,0.603258213
a.gal1.s,24.93,0.4149709332,,a.gal10.n,24.93,0.6036355479
a.gal1.s,24.94,0.4149774003,,a.gal10.n,24.94,0.6040126117
a.gal1.s,24.95,0.4149833057,,a.gal10.n,24.95,0.6043894034
a.gal1.s,24.96,0.4149886462,,a.gal10.n,24.96,0.6047659223
a.gal1.s,24.97,0.4149934186,,a.gal10.n,24.97,0.6051421676
a.gal1.s,24.98,0.4149976198,,a.gal10.n,24.98,0.6055181384
a.gal1.s,24.99,0.4150012467,,a.gal10.n,24.99,0.605893834
a.gal1.s,25,0.415004296,,a.gal10.n,25,0.6062692535
a.gal1.s,25.01,0.4150067647,,a.gal10.n,25.01,0.6066443962
a.gal1.s,25.02,0.4150086495,,a.gal10.n,25.02,0.6070192613
a.gal1.s,25.03,0.4150099472,,a.gal10.n,25.03,0.6073938479
a.gal1.s,25.04,0.4150106547,,a.gal10.n,25.04,0.6077681553
a.gal1.s,25.05,0.4150107686,,a.gal10.n,25.05,0.6081421827
a.gal1.s,25.06,0.4150102857,,a.gal10.n,25.06,0.6085159292
a.gal1.s,25.07,0.4150092028,,a.gal10.n,25.07,0.608889394
a.gal1.s,25.08,0.4150075167,,a.gal10.n,25.08,0.6092625764
a.gal1.s,25.09,0.415005224,,a.gal10.n,25.09,0.6096354756
a.gal1.s,25.1,0.4150023215,,a.gal10.n,25.1,0.6100080907
a.gal1.s,25.11,0.4149988059,,a.gal10.n,25.11,0.6103804209
a.gal1.s,25.12,0.4149946738,,a.gal10.n,25.12,0.6107524656
a.gal1.s,25.13,0.4149899219,,a.gal10.n,25.13,0.6111242237
a.gal1.s,25.14,0.414984547,,a.gal10.n,25.14,0.6114956946
a.gal1.s,25.15,0.4149785456,,a.gal10.n,25.15,0.6118668775
a.gal1.s,25.16,0.4149719145,,a.gal10.n,25.16,0.6122377716
a.gal1.s,25.17,0.4149646502,,a.gal10.n,25.17,0.612608376
a.gal1.s,25.18,0.4149567493,,a.gal10.n,25.18,0.6129786899
a.gal1.s,25.19,0.4149482085,,a.gal10.n,25.19,0.6133487127
a.gal1.s,25.2,0.4149390244,,a.gal10.n,25.2,0.6137184434
a.gal1.s,25.21,0.4149291936,,a.gal10.n,25.21,0.6140878812
a.gal1.s,25.22,0.4149187125,,a.gal10.n,25.22,0.6144570255
a.gal1.s,25.23,0.4149075779,,a.gal10.n,25.23,0.6148258753
a.gal1.s,25.24,0.4148957862,,a.gal10.n,25.24,0.6151944299
a.gal1.s,25.25,0.414883334,,a.gal10.n,25.25,0.6155626885
a.gal1.s,25.26,0.4148702179,,a.gal10.n,25.26,0.6159306503
a.gal1.s,25.27,0.4148564342,,a.gal10.n,25.27,0.6162983144
a.gal1.s,25.28,0.4148419797,,a.gal10.n,25.28,0.6166656802
a.gal1.s,25.29,0.4148268507,,a.gal10.n,25.29,0.6170327468
a.gal1.s,25.3,0.4148110437,,a.gal10.n,25.3,0.6173995133
a.gal1.s,25.31,0.4147945552,,a.gal10.n,25.31,0.6177659791
a.gal1.s,25.32,0.4147773817,,a.gal10.n,25.32,0.6181321433
a.gal1.s,25.33,0.4147595197,,a.gal10.n,25.33,0.6184980051
a.gal1.s,25.34,0.4147409655,,a.gal10.n,25.34,0.6188635638
a.gal1.s,25.35,0.4147217157,,a.gal10.n,25.35,0.6192288185
a.gal1.s,25.36,0.4147017666,,a.gal10.n,25.36,0.6195937684
a.gal1.s,25.37,0.4146811146,,a.gal10.n,25.37,0.6199584128
a.gal1.s,25.38,0.4146597562,,a.gal10.n,25.38,0.6203227509
a.gal1.s,25.39,0.4146376878,,a.gal10.n,25.39,0.6206867818
a.gal1.s,25.4,0.4146149056,,a.gal10.n,25.4,0.6210505048
a.gal1.s,25.41,0.4145914062,,a.gal10.n,25.41,0.6214139191
a.gal1.s,25.42,0.4145671859,,a.gal10.n,25.42,0.6217770238
a.gal1.s,25.43,0.4145422409,,a.gal10.n,25.43,0.6221398183
a.gal1.s,25.44,0.4145165678,,a.gal10.n,25.44,0.6225023017
a.gal1.s,25.45,0.4144901627,,a.gal10.n,25.45,0.6228644732
a.gal1.s,25.46,0.414463022,,a.gal10.n,25.46,0.623226332
a.gal1.s,25.47,0.4144351421,,a.gal10.n,25.47,0.6235878774
a.gal1.s,25.48,0.4144065192,,a.gal10.n,25.48,0.6239491085
a.gal1.s,25.49,0.4143771496,,a.gal10.n,25.49,0.6243100246
a.gal1.s,25.5,0.4143470297,,a.gal10.n,25.5,0.6246706249
a.gal1.s,25.51,0.4143161556,,a.gal10.n,25.51,0.6250309085
a.gal1.s,25.52,0.4142845237,,a.gal10.n,25.52,0.6253908748
a.gal1.s,25.53,0.4142521302,,a.gal10.n,25.53,0.6257505229
a.gal1.s,25.54,0.4142189714,,a.gal10.n,25.54,0.6261098519
a.gal1.s,25.55,0.4141850435,,a.gal10.n,25.55,0.6264688613
a.gal1.s,25.56,0.4141503427,,a.gal10.n,25.56,0.62682755
a.gal1.s,25.57,0.4141148652,,a.gal10.n,25.57,0.6271859175
a.gal1.s,25.58,0.4140786073,,a.gal10.n,25.58,0.6275439628
a.gal1.s,25.59,0.4140415652,,a.gal10.n,25.59,0.6279016852
a.gal1.s,25.6,0.4140037351,,a.gal10.n,25.6,0.6282590839
a.gal1.s,25.61,0.4139651131,,a.gal10.n,25.61,0.6286161581
a.gal1.s,25.62,0.4139256954,,a.gal10.n,25.62,0.6289729071
a.gal1.s,25.63,0.4138854782,,a.gal10.n,25.63,0.62932933
a.gal1.s,25.64,0.4138444578,,a.gal10.n,25.64,0.6296854261
a.gal1.s,25.65,0.4138026301,,a.gal10.n,25.65,0.6300411946
a.gal1.s,25.66,0.4137599914,,a.gal10.n,25.66,0.6303966347
a.gal1.s,25.67,0.4137165378,,a.gal10.n,25.67,0.6307517456
a.gal1.s,25.68,0.4136722654,,a.gal10.n,25.68,0.6311065266
a.gal1.s,25.69,0.4136271704,,a.gal10.n,25.69,0.6314609768
a.gal1.s,25.7,0.4135812488,,a.gal10.n,25.7,0.6318150955
a.gal1.s,25.71,0.4135344969,,a.gal10.n,25.71,0.6321688818
a.gal1.s,25.72,0.4134869106,,a.gal10.n,25.72,0.6325223351
a.gal1.s,25.73,0.4134384861,,a.gal10.n,25.73,0.6328754546
a.gal1.s,25.74,0.4133892195,,a.gal10.n,25.74,0.6332282394
a.gal1.s,25.75,0.4133391068,,a.gal10.n,25.75,0.6335806887
a.gal1.s,25.76,0.4132881442,,a.gal10.n,25.76,0.6339328019
a.gal1.s,25.77,0.4132363276,,a.gal10.n,25.77,0.6342845781
a.gal1.s,25.78,0.4131836531,,a.gal10.n,25.78,0.6346360165
a.gal1.s,25.79,0.4131301169,,a.gal10.n,25.79,0.6349871164
a.gal1.s,25.8,0.4130757149,,a.gal10.n,25.8,0.635337877
a.gal1.s,25.81,0.4130204432,,a.gal10.n,25.81,0.6356882974
a.gal1.s,25.82,0.4129642978,,a.gal10.n,25.82,0.6360383771
a.gal1.s,25.83,0.4129072747,,a.gal10.n,25.83,0.636388115
a.gal1.s,25.84,0.4128493701,,a.gal10.n,25.84,0.6367375106
a.gal1.s,25.85,0.4127905798,,a.gal10.n,25.85,0.637086563
a.gal1.s,25.86,0.4127308999,,a.gal10.n,25.86,0.6374352713
a.gal1.s,25.87,0.4126703264,,a.gal10.n,25.87,0.637783635
a.gal1.s,25.88,0.4126088553,,a.gal10.n,25.88,0.6381316531
a.gal1.s,25.89,0.4125464825,,a.gal10.n,25.89,0.638479325
a.gal1.s,25.9,0.4124832042,,a.gal10.n,25.9,0.6388266498
a.gal1.s,25.91,0.4124190163,,a.gal10.n,25.91,0.6391736267
a.gal1.s,25.92,0.4123539147,,a.gal10.n,25.92,0.639520255
a.gal1.s,25.93,0.4122878954,,a.gal10.n,25.93,0.639866534
a.gal1.s,25.94,0.4122209544,,a.gal10.n,25.94,0.6402124628
a.gal1.s,25.95,0.4121530877,,a.gal10.n,25.95,0.6405580407
a.gal1.s,25.96,0.4120842911,,a.gal10.n,25.96,0.6409032669
a.gal1.s,25.97,0.4120145608,,a.gal10.n,25.97,0.6412481407
a.gal1.s,25.98,0.4119438926,,a.gal10.n,25.98,0.6415926612
a.gal1.s,25.99,0.4118722825,,a.gal10.n,25.99,0.6419368277
a.gal1.s,26,0.4117997264,,a.gal10.n,26,0.6422806394
a.gal1.s,26.01,0.4117262202,,a.gal10.n,26.01,0.6426240956
a.gal1.s,26.02,0.41165176,,a.gal10.n,26.02,0.6429671955
a.gal1.s,26.03,0.4115763416,,a.gal10.n,26.03,0.6433099384
a.gal1.s,26.04,0.4114999609,,a.gal10.n,26.04,0.6436523234
a.gal1.s,26.05,0.411422614,,a.gal10.n,26.05,0.6439943498
a.gal1.s,26.06,0.4113442967,,a.gal10.n,26.06,0.6443360168
a.gal1.s,26.07,0.4112650049,,a.gal10.n,26.07,0.6446773237
a.gal1.s,26.08,0.4111847346,,a.gal10.n,26.08,0.6450182697
a.gal1.s,26.09,0.4111034816,,a.gal10.n,26.09,0.6453588541
a.gal1.s,26.1,0.411021242,,a.gal10.n,26.1,0.645699076
a.gal1.s,26.11,0.4109380116,,a.gal10.n,26.11,0.6460389347
a.gal1.s,26.12,0.4108537863,,a.gal10.n,26.12,0.6463784295
a.gal1.s,26.13,0.410768562,,a.gal10.n,26.13,0.6467175596
a.gal1.s,26.14,0.4106823347,,a.gal10.n,26.14,0.6470563242
a.gal1.s,26.15,0.4105951002,,a.gal10.n,26.15,0.6473947225
a.gal1.s,26.16,0.4105068544,,a.gal10.n,26.16,0.6477327539
a.gal1.s,26.17,0.4104175933,,a.gal10.n,26.17,0.6480704175
a.gal1.s,26.18,0.4103273128,,a.gal10.n,26.18,0.6484077126
a.gal1.s,26.19,0.4102360087,,a.gal10.n,26.19,0.6487446384
a.gal1.s,26.2,0.4101436769,,a.gal10.n,26.2,0.6490811942
a.gal1.s,26.21,0.4100503134,,a.gal10.n,26.21,0.6494173792
a.gal1.s,26.22,0.4099559141,,a.gal10.n,26.22,0.6497531927
a.gal1.s,26.23,0.4098604748,,a.gal10.n,26.23,0.6500886338
a.gal1.s,26.24,0.4097639915,,a.gal10.n,26.24,0.6504237019
a.gal1.s,26.25,0.40966646,,a.gal10.n,26.25,0.6507583962
a.gal1.s,26.26,0.4095678763,,a.gal10.n,26.26,0.6510927159
a.gal1.s,26.27,0.4094682362,,a.gal10.n,26.27,0.6514266603
a.gal1.s,26.28,0.4093675357,,a.gal10.n,26.28,0.6517602285
a.gal1.s,26.29,0.4092657706,,a.gal10.n,26.29,0.65209342
a.gal1.s,26.3,0.4091629369,,a.gal10.n,26.3,0.6524262338
a.gal1.s,26.31,0.4090590304,,a.gal10.n,26.31,0.6527586694
a.gal1.s,26.32,0.4089540471,,a.gal10.n,26.32,0.6530907258
a.gal1.s,26.33,0.4088479829,,a.gal10.n,26.33,0.6534224023
a.gal1.s,26.34,0.4087408337,,a.gal10.n,26.34,0.6537536983
a.gal1.s,26.35,0.4086325953,,a.gal10.n,26.35,0.6540846129
a.gal1.s,26.36,0.4085232638,,a.gal10.n,26.36,0.6544151454
a.gal1.s,26.37,0.4084128349,,a.gal10.n,26.37,0.6547452951
a.gal1.s,26.38,0.4083013047,,a.gal10.n,26.38,0.6550750612
a.gal1.s,26.39,0.4081886691,,a.gal10.n,26.39,0.6554044429
a.gal1.s,26.4,0.4080749239,,a.gal10.n,26.4,0.6557334395
